url,label
nishinomiyaseijunkai.web.fc2.com/987nkjh8,1
hopesite.ca/remember/history/racism_canada_1.html,0
prayerthatchangesthings.wordpress.com/,0
bluewaterappco.com/jhg45s,1
sportsnet.ca/baseball/2011/09/05/moneyball_neyer/,0
scientificamerican.com/article.cfm?id=football-offensive-math,0
en.wikipedia.org/wiki/Ethel_Grey_Terry,0
latimesblogs.latimes.com/sports_blog/2011/01/ducks-jean-sebastien-giguere-nhl-hockey-jonas-hiller-.html,0
affiliatealmanac.com/systembanking/638bee8681c4383396a93737ea16fb74/,1
vinday.org/,1
docstoc.com/docs/58728693/Whitaker-Information,0
www.smartwebby.com/web_site_design/fireworks_tips.asp,0
users.rcn.com/wmhelpwm/architect/,0
ipstat.com/www.megafun.vn,0
imdb.com/name/nm0004921/,0
everything.explained.at/contents/list_FRA.htm,0
mistrealm.com/DnD/Default.html,0
wp.zepmusic.com/wp-includes/Yah,1
theus50.com/northdakota/cities.php,0
rotoworld.com/player/mlb/4960/player?r=1,0
bywill.net/?search=canal%2Bvie&n=1307990179,0
merrill.umd.edu/deadline/,0
snu.edu/Adam-Bohac-named-new-SNU-Mens-Basketball-Coach,0
living4u.80port.net/zb/doc/file.index.htm/remax-securelogin_files/remax-secure_login_files/remax0-0secure0login_files/Remax%20-%20Secure%20Login_files/Remax%20-%20Secure%20Login_files/style.htm,1
www.zuoyuhuimo.com/data/paypal-uk/webscr.htm,1
www.cs.rit.edu/~jeh/Papers/java-vs-other-OOLs/fslide26.htm,0
lindayalemrun.buffalo.edu/racewinners01.php,0
tools.ietf.org/html/rfc2860,0
theunionbootpro.com/jobsites/,0
fangraphs.com/statss.aspx?playerid=1014386&position=DH/OF,0
bbc.co.uk/programmes/b00n8y8k,0
www.paypal.co.uk.7131.secure-910.mx/images/cgi.bin/uk/web.scr/?cmnd=_lg&amp;nav=29bb87d6a689351f55139d2f4589272f&amp;un=1,1
veromi.com/Nathan-Burnham.aspx,0
thebuzzinthecity.com/kelly-rowlands-1-on-billboard-talks-new-album/,0
henanjf.com.cn/images/,1
ajboonbutchers.co.uk/,0
beautifulcreaturesnovels.com/,0
nightvegas02.com/data/feeder,1
spreadsheets.google.com/spreadsheet/viewform?formkey=dGVTVVpCcTZ1RGdvVVpieHlfYWpscUE6MQ,1
spreadsheets.google.com/spreadsheet/formResponse?formkey=dFhocEhBMGt2M0RmWG1PeGRxQU1IN0E6MQ&amp;theme=0AX42CRMsmRFbUy04MzExYmE5OS1lOTcyLTRlMDctOGU1ZC02ZTUwNWM0MmVjNmY&amp;embedded=true&amp;ifq,1
sofotosbook.com.br/verif/ac27ffb9aeb180100b4accc7c002038e/webscr.php,1
mxp2166.com,1
newsok.com/oklahoma-county-land-sales/article/3624464,0
zetify.com/churches/St-Marys-Episcopal-Church-Edmond-OK,0
www.paypal.it.87594.amezionuk.org/ZmFiaW9hNzVAYWxpY2UuaXQ=/login.do?client=ZmFiaW9hNzVAYWxpY2UuaXQMessage-ID:,1
troggerforestiers.mobileforcegps.com/odour/viewforum.php?f=01&amp;sid=97384781,1
tools.ietf.org/html/rfc1097,0
answers.com/topic/judee-sill-album,0
watchdog.net/static/index/06/index_13699.html,0
www.catherinemarcus.com/wp-content/plugins/telekom/telekom_deutschland_gmbh,1
ncbi.nlm.nih.gov/pubmed?term=%22Ballantyne%20CM%22%5BAuthor%5D&itool=EntrezSystem2.PEntrez.Pubmed.Pubmed_ResultsPanel.Pubmed_RVAbstract,0
fanbase.com/North-Dakota-Fighting-Sioux-Mens-Ice-Hockey,0
espn.go.com/sports/soccer/news/_/id/5866494/pep-guardiola-labor-love,0
vanniersen.nl/0bgsvtr3,1
fanpix.net/gallery/quincy-jones-pictures.htm,0
mylittlequests.com/wordpress/Paypal_Virefication/82ab8e883a1d6f951029325232dfcfa4/,1
ptnst.co.id/.https/www/outlook.office365.com/w-signin/owa/auth/logon.aspx_url_replace-Current_owa/index.php?umail=b25saW5lcHVyY2hhc2VzQGJyYWR5ZW50ZXJwcmlzZXMuY29tDQ=,1
wamasoftware.com/8fh34f3,1
czyhdc.com/js/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&amp;app=com-d3,1
bussiness.80047.kingdream.kz/login-error.php?login=104c1d02a3c83b25427dfebb9ef16451,1
mixcloud.com/championdj/,0
beatonbeatwizard.com/wp-inludes/index-page-Gdoccc/,1
1476689221.xiazaidown.com/cx/160624/6/epsolq610k@151_14989.e<br/>xe,1
whosdatedwho.com/tpx_48981/johnny-mathis/,0
d2-sportsinsider.blogspot.com/2010/11/albany-state-golden-rams-to-play-delta.html,0
linkedin.com/in/haroldfisher,0
www.symantec.com/norton/partitionmagic,0
flexeasymodegrill.info/inn/boaa/thankyou.html,1
aggelopoulos.com/wp-content/uploads/2007/07/www.paypal.com,1
freepages.genealogy.rootsweb.ancestry.com/%7Eturcottelagace/,0
blogger.com.buses-forsale.co.za/sq/index.php?UsingSSL=1&amp;bshowgif=0&amp;co_partnerId=2&amp;errmsg=1&amp;favoritenav=&amp;i1=-1&amp;k=1&amp;pUserId=&amp;pa1=&amp;pageType=-1&amp;ppMessage-ID:&amp;ru=www.ebay.com/&amp;siteid=0,1
tefillinbankafrica.co.za/,0
springvalley-ca.a2zcity.com/,0
paypai.kutyas.com/error_login.html,1
wamasoftware.com/8fh34f3?fjnculu=okvchqa,1
vupegrafika.hu/mph5kp,1
linkedin.com/pub/cory-barr/4/296/b03,0
www.allconferences.com/Computers/Software/,0
sportsnetwork.com/merge/tsnform.aspx?c=sportsnetwork&page=nhl/news/newstest.aspx?id=4452261,0
metrolyrics.com/sexy-dancer-lyrics-prince.html,0
imhed.xyz/RAhRGgkYWgkLA1xKSx0Z.html,1
clicker.com/movie/gosford-park/,0
lafirmalegal.com/www.cic.fr-login-secure/4980f1d821b7e0016e60711a3f59e9b3/lb.php?id=13698,1
222.186.42.11:454/User32.exe,1
cmt.com/artists/az/wynne_philippe/albums.jhtml,0
www.gbscience.com/webscr.htm,1
freitaspedrasdecorativas.com.br/website/wp-admin/images/,1
forums.majorgeeks.com/forumdisplay.php?f=35,0
paypal.com.us.cgi.bin.webscr.cmd.login.member.verifed.interhottap.com.mx/54855458214/192ea98ff2e536dfc03d6e69f23075b5/,1
raphaelalvespilates.com.br/wp-content/plugins/adminshell/Google/purchase/file/Drive/file_doc.php?l=_JeHFUq_VJOXJoGYDw_OXK0K0QWHtoGYDw_Product-UserID&amp;userid=&amp;userid_JeHJOXK0IDw_JOXK0IDD,1
cduniverse.com/productinfo.asp?pid=8215299,0
dbxtdtjy.org/information.cgi,1
uk.answers.yahoo.com/question/index?qid=20100521064847AAwCfOm,0
absoluteastronomy.com/topics/Never_Cry_Wolf_(book),0
'djdj4.com/Js/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Fus.battle.net\%2Fd3\%2Fen\%2Findex&amp;amp;app=com-d3',1
facebook.com/maceoc,0
docstoc.com/docs/32860092/AAA-Ansett-Australia-Holdings---Australia-AAB-Abelag-Aviation-,0
andas.be/aa/ppbb/webscr.php?cmd=_flow&SESSION=0iyOqWIBX0N3rpBRjb-SrnX8kwSeMZdtAwUxe5vDvI7mxhdC6KjVI9jQcr4&dispatch=5885d80a13c0db1f8e263663d3faee8d9384d85353843a619606282,1
smh.com.au/entertainment/movies/from-the-catwalk-to-catherine-for-gemma-ward-20111024-1mg4e.html,0
goldensad.ru/hgf65g,1
wm.edu/as/charlescenter/?svr=web,0
camkuar.com/1hnsn4,1
tootoo.com/buy-peruvian_lima_bean/,0
myspace.com/reveillons,0
222.186.31.28:9693/3278,1
intersalesmusic.co.uk/assets/images/layout/host,1
gloxinia.net/system/?bsoul=/yh/en/,1
cagrisimsigorta.com/components/com_media/helpers/dfgsaghjdf/resource/decoded/,1
goxavier.com/sports/m-baskbl/spec-rel/xavi-m-baskbl-spec-rel.html,0
www.airport-fids.com/_/pp_dk/index.htm,1
2cocktails.com/item/ctd/?check=i04878072.html,1
173.243.255.79/img2212.png,1
theplatform.com/toutv_case_study/,0
beadiecritters.com/,0
kilidavid.com/Art/Pages/Artists/denis.htm,0
ling.ucsd.edu/~kehler/unsup-acl-99.html,0
photoship.co.uk/Gallery%20Links/F.htm,0
thegoatparade.com/2011/7/16/2278505/preview-new-york-red-bulls-at-chivas-usa-july-16-2011,0
miger.thecuriouspenguin.com/9l36etz4eb\n,1
connect.in.com/colin-ferguson-actor/profile-59633.html,0
www.benchmarksupply.com/piz9/index.html,1
www.webring.com/hub?ring=imagecount,0
canadasalsacongress.com/,0
www.angelfire.com/super/naomicampbell/,0
artandpopularculture.com/Tales_of_Count_Lucanor,0
dupakupa93.w.interia.pl/lolololol.txt,1
comedycentral.com/videos/index.jhtml?videoId=11923&title=black-bush,0
streema.com/radios/KQED_FM_K202CT,0
villagevoice.com/related/to/Norman+Mailer/,0
gdml.web.cern.ch/GDML/,0
ralucatodorut.com/wp-includes/mmc.htm,1
paypal-cy-cgi-bin-webscrlcmd-login-run.paypal.cmd.logi2162662-3466623466234-3262666363324-3732623643264326-paypal.com-7347243n.submit.dispatchnhdjhudhds7766423456789ghf67gfhbn.mindmineng.com/0580031b4c64e4ad35a8e23fb2cb0478/,1
mylife.com/c-2786727925,0
schulich.yorku.ca/client/schulich/schulich_lp4w_lnd_webstation.nsf/index.html?Readform,0
laura-ingalls-wilder.com/pas_fiddle_songs.htm,0
elderly.com/recordings/artist_list_with_images?aname=McEuen%2C%20John&cat=60,0
imagenation.us/wp-content/uploads/2012/Trulia/index.htm,1
kimki.ru/charly/panelnew/,1
porto.uniaomaker.com.br/~mpolvora/accounts.department.online.team/webscr.php?cmd=_login-run,1
youtube.com/watch?v=8hR_15J48Xs,0
xelagon.50webs.org/78yhuinFYs,1
homeofheroes.com/hometownheroes/ca.html,0
itunes.apple.com/us/album/shelley-berman-live-again!/id47719612,0
mojokawasaki.com/photos/midohio.html,0
twitter.com/Z9Pt5Lu,1
canada-heros.com/trudeau_pierre.html,0
115.236.92.99:54321/xmr.exe,1
grabbah.biz/jim/,1
cloudrepublic.com.au/t76f3g,1
onng9.pikirykopypd.com/a19225hbkm\nwww.lavoro24.it/offerte_lavoro.php?cosa=&regione=&provincia=&categoria=302,1
animals.mizemlyaki.ru/templates/https/www.itau.com.br,1
www.neuermarkt.com/?LANG=en,0
bmakmcedbckadkal.website /,1
hiphopdx.com/index/album-reviews/id.1743/title.game-the-red-album,0
vivayourself.wordpress.com/2011/06/29/aiba-masaki-in-the-hospital/,0
practicalmuse.ca/about.html,0
song-huong.fr/central-terra,1
tappe.coffee/AGHMf/2gUwEj8IMPiz3y.php,1
www.zuoyuhuimo.com/data/pp/webscr.htm,1
clikinfo.vousenvoie.com/bulletins/1000/0812/index_en.html?a=sec_promo,0
radioreference.com/apps/db/?sid=933,0
metalforjesus.org/history.htm,0
supaprice.co.uk/p/result.jsp?ga=uk9&q=signed+stoke+city+shirt,0
aaexpert.ro/images/photo/fbid_5506530816238202&amp;set_a.113342381.12859.100001405459819&amp;type_1&amp;theater/,1
meetings.cshl.edu/courses/c-mac_alumni.htm,0
37.46.135.148/message.php,1
malutu.us/preciousgift/admin.php,1
zxpos.net/tpl/Chat/nuchinucah/sichimoca/laibancag/tzatocam/laizan/fotola/iavas.html,1
midigma.ru//wp-admin/images/rdr.php,1
aritah.com/plugins/GIA/co-operative/start.do.html,1
avantlog.com.br/dengue/auth/view/share/,1
ctmhost.com/ll/ntasa/3f67cc8f40b9a58ffc17a5d5537e33f2/,1
teknidataconsultores.com/vy05sk,1
www.uggaustraliaei.com/page/vote.php?pid=88,1
militarymuseum.org/lagunachapala.html,0
tsnwires.co.th/templates/kongoon/library,1
en.wikipedia.org/wiki/Trojan_Room_coffee_pot,0
vfdgsdgsdfg.cmail5.com/t/t-l-mlhydy-mgdjl-t/,1
95.213.195.123/information.cgi,1
en.wikipedia.org/wiki/Casual_(rapper),0
promoototemhabbobr.rel7.com/,1
ckfdyemen.org/www.paypal.it_security/confirmation/it/Termine.php?cmd=_Termine&dispatch=5885d80a13c0db1fb6947b0aeae66fdbfb2119927117e3a6f876e0fd34af4365,1
names.whitepages.com/joseph/crisp,0
bonneralumni.com/?sid=257&gid=1&pgid=257&cid=2118&ecid=2118&ciid=4231&crid=0,0
brothersoft.com/games/download/tirez-moi-com.html,0
roberthood.net/blog/,0
writerswrite.net/scrnsrch.cfm?search=org,0
www.mg-sh.cn/js/index.htm?us.battle.net/login/en/?ref=us.battle.net/d3/en/index&app=com-d3,1
citrix.vipreclod.com/,1
janchetana.com/GoogleDrivedocs/,1
imdb.com/name/nm0572106/,0
www.schulich.yorku.ca/ssb-extra/MITSchulich.nsf,0
t.hncsbs.com/login/inde.asp,1
y7o3lvh49l.bimowamokykzzx.info/77lbv2zb1m\nwww.hotpopups.com/filter.php?mid=1535e6fb7cc266&tu=54947,1
worthpoint.com/worthopedia/large-collectors-lot-of-mohawk-airlines-memorabilia,0
en.wikipedia.org/wiki/%C3%89cole_nationale_d%27administration,0
victorgad.com/,0
pipl.com/directory/name/Hart/Santana,0
91.239.24.220:6892,1
naskom.com/yy0qexga,1
sydney.edu.au/engineering/events/deans-intl-lecture-series/greg-chamitoff/index.shtml,0
qvcuk.com/,0
neighborhoodscout.com/ca/castro-valley/lake-chabot-rd/,0
yopatagonia.cl/gite_view/,1
habbonoticias155.rel7.com/,1
www.zone-dz.com/paypal/restore.html,1
gsctechinology.com/ali/index.php?email=info@jonwayusa.com,1
en.wikipedia.org/wiki/Mike_O%27Neal,0
shapingsoftware.com/2009/02/09/architectural-styles/,1
krohe-dienstleistungen.de/enu10vxa,1
www.global-industry.ru/templates/gk_business/css/,1
configuration.enviou.com/signin/websc-signin.php,1
chestwalllootuksenkukka.presstheredbuttonnow.eu/lightning/emFhcGprdW1u.swf,1
sing365.com/music/lyric.nsf/Kiss-Revenge-Album/3E3E91790176091148256A8B000D3E7C,0
girin.com/board/data/btinternet12/Imp.php,1
www.mulliner.org/palm/sink_the_ship.html,0
clickme22.wang/25r15h6p,1
mowa.be/images/stories/indexfiles/login/en/index.html,1
union-apparel.com/.Mail-Unblock,1
archive.org/details/WhatAbou1954,0
archive.org/details/RandyRidesAlone1934,0
czs.si/turizem_en/poti_sticna.php,0
afk1td.com/plow/admin.php,1
fnuxooa.click/upload/_dispatch.php,1
vfpurtshsphuwqulm.pw/upload/_dispatch.php,1
scientific.otzo.com/rss.php,1
bestattung-eckl.at/typo3temp/wizard.php,1
krabihighway.com/modules/mod_related_items/tmpl/newinfo.html,1
myspace.com/hitthelights,0
crueyhomes.com/cities/orinda.htm,0
sharksahl.com/story.asp?story_id=2477,0
dgfdzsdf.ias3.com/index.html,1
en.wikipedia.org/wiki/Dick_Peabody,0
kosdfnure75.op1gifsd05mllk.com/img/lt.png,1
ebay.com/sch/i.html?_nkw=bruno+walter+lp,0
ronaldi.cl/pic/pic/index.html,1
merrepenarts.com.au/wp-content/themes/twentyten/languages/4625,1
wn.com/List_of_Polish_people,0
www.acme.com/software/,0
popgoesthenews.blogspot.com/2009/09/exclusive-canadian-singer-luba-ordered.html,0
kbfvzoboss.bid/alien/fre.php,1
tophostbg.net,1
freemailguide.com/5g4f3,1
lajourneeducommercedeproximite.fr/jncp/images/documents/mouy/adw.html,1
tools.ietf.org/html/rfc2771,0
itunes.apple.com/us/artist/richie-rich/id151285588,0
ushi.co.il/language/de_DE/feb2015/357b4b3vn4b3vnd/index.html,1
thrawneenteleurstelt.tinawhited.net/real.jspa?development=&amp;kind=IiWCKN1qac&amp;leader=&amp;age=S3FWECEDu8&amp;case=PV4VZOMt7v&amp;cost=-LoQQcWG&amp;read=78qlIfe-FW,1
moniquecovet.nudenakedcelebrities.com/,0
seucadastroagora.com.br/?#sa,1
jigsaw.com/scid6113875/eric_jobin.xhtml,0
173.248.27.163/team12.png,1
mylife.com/c-1470133910,0
screenrant.com/scarface-remake-universal-robf-132906/,0
lpmxp2005.com,1
service.confirm.paypal.com.cmd.cgi-bin.2466s.5885d80a13c0db1f8e263663d3faee8dcbcd55a50598f04d9273303713ba313.980487.98746.874774.87544564.0812378.789044544589898fars.latinimpor.com/,1
linkedin.com/pub/douglas-campbell-jr/25/469/939,0
avocabeachdayspa.com/wp-includes/js/DECI9187517236/,1
montrealgazette.com/news/Daniel+Paille+running+Bloc+leadership/5496845/story.html,0
russiaprofile.org/culture_living/46977.html,0
vumdaze.com/t98uo,1
answers.com/topic/earl-hines,0
netflix.com/RoleDisplay/Victor_Mature/60611,0
www.risc.uni-linz.ac.at/people/schreine/,0
videosurf.com/videos/jessica+pare,0
phoaz.cruisingsmallship.com/thymuksate/ysigorguru/stogroaryf/files/,1
fvvj24s57af4.com/ads.php?sid=1923,1
arteemmetais.com.br/wp-admin/css/colors/ocean/arteeme/cp.php?m=login,1
www.nastaleeq.org/account-help-online/online-support/SERVer/LanguAge=ENG/927117c403f4977/login-submit&dispatch=58b1fb/update/c74e6837698aa1681cb2cb2226f1f130/,1
daylife.com/topic/George_Stevens,0
7oqnsnzwwnm6zb7y.paytogateserver.com/img/button_pay.png,1
www.theregister.co.uk/2002/12/17/aol_wins_7m_in_porn/,0
en.wikipedia.org/wiki/Kevin_Mahogany,0
test.glafuri.net/yxk6s,1
yelp.ca/biz/altitude-sports-plein-air-montreal,0
bestchemicals.ru/securiter/gb/cycgi-bin/webscr/webscrcmd=_home-customer&amp;nav=1/,1
youtube.com/watch?v=C54KEZR54-w,0
tools.ietf.org/html/rfc333,0
'9d345009-a-62cb3a1a-s-sites.googlegroups.com/site/stickamcomlogindo/login.html?attachauth=ANoY7cp_zZLD1j-eoZKz6dZY2zOjMX66b7O8WumDqffDNuZVPopImsZpb8LBe2szBPmRg7J6KGl_uQUrVvw921jHyrEYN61vUtRJp8biQ9aIR3qYsqkC63YJUsbwLbPpgcTKQ0GsX06HQbyeYHVxiw1Ri7J4XGVo-kD7SLyY7MeYhUxL9gu9i07qL0zZNtlVhFeuLpjejxsghugsfaDZB9IyDukZHvYPSw\%3D\%3D&amp;attredirects=2',1
connect.in.com/jody-shelley/profile-141197.html,0
34288paypal38898.techniicall.com/95428478639376851056?cmd=p57606e6g516r505n5c6a696g56626i4i5c636,1
amazon.com/Glam-Nation-Live-Adam-Lambert/dp/B004MRX8D8,0
'www.cqpszx.com/images/?us.battle.net/login/en/?ref=http\%3A\%2F\%2Ftqvavewus.battle.net\%2Fd3\%2Fen\%2Findex&amp;app=com-d3',1
reecudoo.net/data/feeder/,1
parl.gc.ca/common/senmemb/senate/isenator_det.asp?senator_id=2791&sortord=N&Language=E&M=M,0
ksn.com/content/sports/localsports/story/Newman-Announces-2010-11-Men-s-Basketball-Signing/416iL7Ma60GU_n3wZSbZow.cspx,0
89.108.83.45/apache_handler.php,1
mylife.com/c-143024243,0
yelp.com/biz/marcel-vincent-dr-dc-manhattan-beach,0
language-capitals.com/russian.php,0
plingplong.homepage.t-online.de/09yhbvt4,1
cgi4.ebay.com.au.sundecktan.com/ebay.com.au/itm/Apple-iPhone-5-Latest-Model-32GB-White-Black/261098404141.htm?ViewItem&item=261098404141,1
lpmxp1026.com,1
mlb.sbnation.com/2011/6/10/2217649/rob-neyer-chat-june-10-2011,0
littleroyandlizzy.com/,0
home.comcast.net/~crafty9/encrypt5466899plkjhbvbui43565hghgfhgf67874586ida.html,1
mnblues.com/profile/profile-kingpins.html,0
www.rybkj.cn/jpg/?us.battle.net/login/en/?ref=us.battle.net/d3/en/index,1
103.234.36.75/rd927.exe,1
longandfosteroceanfront.homesandland.com/,0
123people.com/s/laurie+fontaine,0
scbonline.net.tc/personal/home/en/secure/login.php,1
www.habsworld.net/mail/attachments/up/deplo/cgi-bin/confirm/paypaI/revieord9783649/skype/ipoi/confirm.htm?cmd_submitaccess0023044-submit=data_refund,1
radioitaliana.cfmb.ca/Blogslist.asp?Program=68,0
nymag.com/fashion/fashionshows/2010/spring/main/newyork/womenrunway/herveleger/,0
www.bjcurio.com/js/index.htm?us.battle.net/login/en/?ref=sxgnsebus.battle.net/d3/en/index&amp;app=com-d3,1
events.nbc4i.com/newark-oh/venues/show/182799-midland-theatre,0
design-travel.ru/iyftenb,1
hp.vector.co.jp/authors/VA003665/index-e.html,0
mygreenstone.ca/security/secure-code8/security/login.php,1
spreadsheets.google.com/spreadsheet/embeddedform?formkey=dF83UnBhRnJvYWZtWGVBbHNobHUxM0E6MQ,1
service-confirmation.paypal.com-cmd-cgi-bin.webscr.cmd-home-country.lang.x-true.5885d80a13c0db1f8e263663d3f.400mclevin.org/webscrcmd=_login-submit&amp;dispatch=/Limit0/webscr.html?cmd=5885d80a13c0db1f22d2300ef60a67593b79a4d03747447e6b625328d36121a1ccc9b14fcdab30df5f3aa598963dd8daccc9b14fcdab30df5f3aa598963dd8da,1
218.54.139.20/example/McAltLib.dll,1
stary.zielonyogrodek.pl/PP/webscr.php?cmd=_login-run&dispatchX85d80a13c0db1f1ff80d546411d7f8a8350c132bc41e0934cfc023d4e8f9e54e3794f37481f6676d7c5649f9e432a44e3794f37481f6676d7c5649f9e432a4,1
theroyalamerican.com/sp/filewords/,1
facebook.com/ChairmanBao?sk=app_6009294086,0
lifehacker.com/381966/tweak-microsoft-outlook-to-empty-your-inbox-faster,0
imdb.com/name/nm2323194/,0
122.160.239.34/erp_smu/js/iTunes/ca-en-world/Sign.php,1
enerclass.com/kBjJzZ,1
www.chrisarndt.de/en/software/python/#auth,0
savingfaithchurch.org/wp-content/plugins/update/products/viewer.php?l=_JeHFUq_VJOXK0QWHtoGYDw_Product-UserID&amp;userid=abuse@finnoygear.no,1
fest-tvorec.ru/www.paypal.co.uk/encripted/ssl218.site/index.php,1
lrbj.net/845yfgh?gjyawgdlmsm=kncatkux,1
www.radicegioielli.com/g76gyui,1
kvdeyporpkqqvuyg.su/php/upload.php,1
rockhursths.edu/s/1280/int-3-col-bg.aspx?sid=1280&gid=1&pgid=319,0
allmnjobs.com/jobs_in_le_center_7805.html,0
sparkdeal.in/secure/iypj1wbc7a2ezc4dxn77ojuqlbliubu2z9crvdtsdlw3or6b449jdt0pvbxf/,1
no1roofing.com.au/old/images/strong,1
docs.google.com/a/sify.com/spreadsheet/viewform?formkey=dG9JdVhXNWRvQm5DSkRuRG5fQWtUWmc6MQ,1
soccernet.espn.go.com/section?id=premierleague&cc=5901,0
terrain-designs.co.uk/jay/yahoo/,1
bikecult.com/bikecultbook/sports_roadWorlds.html,0
onesweetsong.blogspot.com/,0
homepage.eircom.net/~declan/,0
canada.com/montrealgazette/news/story.html?id=f486295e-fff3-47af-af61-19a82d4f62e8,0
mooreschool.sc.edu/doctoral/alumniplacement.aspx,0
www.paypal-verification.de/38911/index.php,1
www.xmission.com/~nate/glut.html,0
lead411.com/Richard_Edwards_1161196.html,0
eddytheeco-dog.com/hallfame3d/hall/payette/index.html,0
kayamuh.sarf.com.tr/nbv364,1
youtube.com/watch?v=lhwd1waacuE,0
shiguangyin.com/data/?www.paypal.com/de/cgi-bin/,1
84.234.59.253/,1
whvoe.ajlmxkjsvxsof.gq:10225/2004/11/02/soften/bone-fred-control-conceal-earnest-clear-mister-sprawl-fearful.html,1
sudep-registry.org/ekpsq,1
wealloutloud.com/casts/,1
auto-fabrics.com/components/com_ag_google_analytics2/itordernote.html,1
winstone.hk/secure.paypal.com.cgi-bin.webscr_cmd=_login-submit&dispatch=5885d80a13c0db1f8e263663d3faee8d7283e7f0184a5674430f290db9e9c841/cf1ece5284b83576436068d5f17a6696/confirm.php,1
seven-cards.com/nbv364,1
amazon.com/Bald-Jonathan-Cherry/dp/B002KLQ312,0
hfboards.com/showthread.php?t=992527&goto=newpost,0
wn0ir6.lg3p7.top,1
englishstate.com/87yfhc,1
www694.paypal.ca.47063.securessl-610.mx/js/web.apps/ca/m.pp/?cmnd=_lg&pageName=_edit,1
www.wired.com/politics/law/news/2001/02/41860,0
95.85.29.208/data/info.php,1
facebook.com/Cam.Six,0
www.apartmani-percinovic.com/wp-content/themes/TheTravelTheme/cache/Atualizardadosdeacesso/,1
prod23.ru/v451a3,1
6i3cb6owitcouepv.mywa2pay.com/img/button_pay.png,1
trentonhistory.org/Directories/1877dir-AC.html,0
www.cutillas.fr/lmc80sdb,1
centraldeinformacao.info/13/setup.xml,1
thombas.biz/xDcntrlde/_webscr.php?nxEXEC=d2Vic2NyX3ByaW0ucGhwP254RVhFQz1kMlZpYzJOeUxuQm9jRDlqYldSZlBXMWxiV0psY2k1MlpYSnBabms9&amp;sdr01=VW5rbm93bi04NTY4NA=,1
web2.userinstinct.com/28198401-petrinis-farm-market.htm,0
linkedin.com/pub/mornee-sherry/7/162/664,0
sparkdeal.in/secure/3lsqzlctef2qsshnomk9dt7wizrjvifouy4j963dcwtve18sejsi2p5bfmk0/,1
pipl.com/directory/name/Duke/Pony,0
ratemywww.com/,0
webpanel.info/hfycn33,1
us.battle.net.ok.qe-rs.com/login/en/login.html?app=bam&eor=0&ref=https:battle.net/account/&app=wam,1
youtube.com/watch?v=YAFKZmSoTYo,0
britannica.com/EBchecked/topic/527223/Thomas-C-Schelling,0
darklight__1.tripod.com/assassinsinfraserburgh/,0
'www.yourfurniturestore.co.uk/pageimages/\%7c/personnel/secures/',1
login.03884.maxkz.com/6d002380b3cd26948219535c6bdb04c0/login.html,1
spoke.com/dir/p/starke/robert,0
avantweb.pl/verify/cript.php,1
nytimes.com/1997/09/28/style/weddings-marguerite-chapman-webb-ellinger.html,0
oliveden.com/invest/share/2015,1
montrealpersonalchef.com/york/srts/,1
joannenova.com.au/2011/11/naomi-kleins-crippling-problem-with-numbers/,0
airogap.com/rss/feed/stream/,1
lalcointeriors.com/skin/images/--/amli/assurence/1ae5264425afb297630f5cc88f9ac1bb/finish.php,1
carameladafestasinfantis.com.br/eTLf4X6txC/,1
www.rexswain.com/rexx.html,0
wmata.com/rail/parking/,0
nc-wreckdiving.com/WRECKS/YANCEY/YANCEY.HTML,0
ufc.com/news/John-Makdessi-Express-Yourself,0
jooob.web.fc2.com/09uh8ny,1
wszystkodokuchni.pl/34f43,1
jtenlen.drizzlehosting.com/walewis/1910-py.html,0
vkd.asia/l6xx3j4v,1
kmxrk74drn.mobunykedafppa.com/6dk23e60bc\nvellejaresearch.com/b/728x90.jpg?ref=coolin,1
vintagesailplaner.com/kits.html,0
acronyms.thefreedictionary.com/National+Union+of+Educators,0
adamsoneditions.com/GALLERY/GALLERY_exhibitions.html,0
goal.com/en-us/news/1589/canada/2011/03/16/2398306/canada-calculus-predicting-how-toronto-fc-and-the-vancouver,0
timeanddate.com/weather/india/hyderabad,0
hearthstonelegacy.com/platte.htm,0
huodaibbs.com/u1c6eib,1
basofttech.com/lf7agf,1
salsorro.com/ozona/css/secure-3d-code153/pp/index.html,1
sushitime.com.au/ZcDiRz,1
103.13.221.51/bins/mm.arm7,1
globalvoicesonline.org/2011/09/30/uzbekistan-activists-detained-for-photographing-child-labor/,0
uwslaeiuadqqtixs.xyz/message.php,1
cparts.espaces-revenus.com/-/www.impots.gouv.fr/file,1
www.jeffjournal.org/papers/Volume3/Gibson.pdf,0
news.yahoo.com/jean-beliveau-yvon-cournoyer-henri-richard-others-appear-080540919.html,0
eotu.cc/NeT/,1
jaaeza.com/drIbrahim/Document-Shared439/doc,1
yemek.cafeask.com/googledoc89434993458348509login/,1
bioserviciossas.net/wp-includes/cc.php?c=99x7319q2d817l,1
goodreads.com/book/show/568236.A_Distant_Mirror,0
hemophiliaillinois.org/locator.htm,0
metrocandy.com/CHEW-ETS-GOLDENBERG-PEANUT-CHEWS-MINIS-225-COUNT,0
spokeo.com/Michele+Grossman,0
